,pattern,mean,std,mean-2std
216,2.0.131,0.91,0.28618176042508353,0.33763647914983297
104,0.0.185,0.91,0.28618176042508353,0.33763647914983297
660,7.1.1,0.91,0.28618176042508353,0.33763647914983297
380,4.2.9,0.91,0.28618176042508353,0.33763647914983297
688,2.0.236,0.91,0.28618176042508353,0.33763647914983297
653,0.1.241,0.91,0.28618176042508353,0.33763647914983297
218,0.0.132,0.91,0.28618176042508353,0.33763647914983297
233,0.0.105,0.91,0.28618176042508353,0.33763647914983297
943,8.5.1,0.91,0.28618176042508353,0.33763647914983297
594,0.0.462,0.91,0.28618176042508353,0.33763647914983297
234,0.1.290,0.91,0.28618176042508353,0.33763647914983297
996,0.0.390,0.91,0.28618176042508353,0.33763647914983297
400,3.0.910,0.91,0.28618176042508353,0.33763647914983297
538,5.6.3,0.91,0.28618176042508353,0.33763647914983297
155,3.0.586,0.91,0.28618176042508353,0.33763647914983297
690,0.9.107,0.91,0.28618176042508353,0.33763647914983297
378,1.0.0,0.91,0.28618176042508353,0.33763647914983297
792,0.2.109,0.91,0.28618176042508353,0.33763647914983297
808,4.8.5,0.91,0.28618176042508353,0.33763647914983297
586,0.9.8,0.91,0.28618176042508353,0.33763647914983297
799,3.9.6,0.91,0.28618176042508353,0.33763647914983297
564,0.0.502,0.91,0.28618176042508353,0.33763647914983297
243,3.0.893,0.91,0.28618176042508353,0.33763647914983297
977,3.0.609,0.91,0.28618176042508353,0.33763647914983297
220,3.0.420,0.91,0.28618176042508353,0.33763647914983297
136,0.1.138,0.91,0.28618176042508353,0.33763647914983297
670,0.4.168,0.91,0.28618176042508353,0.33763647914983297
541,0.0.760,0.91,0.28618176042508353,0.33763647914983297
52,3.1.1,0.91,0.28618176042508353,0.33763647914983297
781,3.0.464,0.91,0.28618176042508353,0.33763647914983297
441,1.0.249,0.91,0.28618176042508353,0.33763647914983297
349,8.0.0,0.91,0.28618176042508353,0.33763647914983297
145,0.0.150,0.91,0.28618176042508353,0.33763647914983297
370,0.0.328,0.91,0.28618176042508353,0.33763647914983297
772,0.0.431,0.91,0.28618176042508353,0.33763647914983297
899,12.8.13,0.91,0.2861817604250835,0.3376364791498331
663,10.6.16,0.91,0.2861817604250835,0.3376364791498331
196,22.3.11,0.91,0.2861817604250835,0.3376364791498331
709,22.9.17,0.91,0.2861817604250835,0.3376364791498331
141,10.6.33,0.91,0.2861817604250835,0.3376364791498331
956,12.1.66,0.91,0.2861817604250835,0.3376364791498331
30,14.3.18,0.91,0.2861817604250835,0.3376364791498331
857,12.2.29,0.91,0.2861817604250835,0.3376364791498331
350,16.0.14,0.91,0.2861817604250835,0.3376364791498331
86,16.3.17,0.91,0.2861817604250835,0.3376364791498331
420,14.2.16,0.91,0.2861817604250835,0.3376364791498331
501,10.3.14,0.91,0.2861817604250835,0.3376364791498331
759,0.25.31,0.92,0.27129319932501084,0.37741360134997837
194,3.16.15,0.92,0.27129319932501084,0.37741360134997837
297,0.02.06,0.92,0.27129319932501084,0.37741360134997837
466,0.18.21,0.92,0.27129319932501084,0.37741360134997837
849,1.63.10,0.92,0.27129319932501084,0.37741360134997837
693,0.33.19,0.92,0.27129319932501084,0.37741360134997837
455,1.12.42,0.92,0.27129319932501084,0.37741360134997837
95,0.10.55,0.92,0.27129319932501084,0.37741360134997837
950,0.11.12,0.92,0.27129319932501084,0.37741360134997837
224,0.10.89,0.92,0.27129319932501084,0.37741360134997837
440,1.38.16,0.92,0.27129319932501084,0.37741360134997837
614,1.18.33,0.92,0.27129319932501084,0.37741360134997837
757,0.24.45,0.92,0.27129319932501084,0.37741360134997837
602,0.13.31,0.92,0.27129319932501084,0.37741360134997837
42,1.19.10,0.92,0.27129319932501084,0.37741360134997837
616,1.12.23,0.92,0.27129319932501084,0.37741360134997837
900,1.21.10,0.92,0.27129319932501084,0.37741360134997837
309,1.29.43,0.92,0.27129319932501084,0.37741360134997837
465,1.12.69,0.92,0.27129319932501084,0.37741360134997837
957,2.11.11,0.92,0.27129319932501084,0.37741360134997837
883,4.25.89,0.92,0.27129319932501084,0.37741360134997837
675,1.24.11,0.92,0.27129319932501084,0.37741360134997837
438,0.15.88,0.92,0.27129319932501084,0.37741360134997837
618,1.12.17,0.92,0.27129319932501084,0.37741360134997837
254,1.13.13,0.92,0.27129319932501084,0.37741360134997837
147,0.27.11,0.92,0.27129319932501084,0.37741360134997837
634,1.22.13,0.92,0.27129319932501084,0.37741360134997837
746,0.33.23,0.92,0.27129319932501084,0.37741360134997837
175,0.15.63,0.92,0.27129319932501084,0.37741360134997837
508,1.29.97,0.92,0.27129319932501084,0.37741360134997837
264,0.18.18,0.92,0.27129319932501084,0.37741360134997837
504,0.24.52,0.92,0.27129319932501084,0.37741360134997837
770,4.26.22,0.92,0.27129319932501084,0.37741360134997837
789,0.10.60,0.92,0.27129319932501084,0.37741360134997837
728,0.26.14,0.92,0.27129319932501084,0.37741360134997837
588,0.2.75,0.93,0.25514701644346155,0.41970596711307695
4,1.4.87,0.93,0.25514701644346155,0.41970596711307695
589,1.8.77,0.93,0.25514701644346155,0.41970596711307695
788,1.5.49,0.93,0.25514701644346155,0.41970596711307695
774,0.6.26,0.93,0.25514701644346155,0.41970596711307695
165,2.0.37,0.93,0.25514701644346155,0.41970596711307695
750,0.5.70,0.93,0.25514701644346155,0.41970596711307695
250,3.0.45,0.93,0.25514701644346155,0.41970596711307695
747,0.2.13,0.93,0.25514701644346155,0.41970596711307695
739,1.7.90,0.93,0.25514701644346155,0.41970596711307695
807,0.8.72,0.93,0.25514701644346155,0.41970596711307695
180,0.7.10,0.93,0.25514701644346155,0.41970596711307695
726,2.0.96,0.93,0.25514701644346155,0.41970596711307695
192,3.6.10,0.93,0.25514701644346155,0.41970596711307695
698,4.0.16,0.93,0.25514701644346155,0.41970596711307695
285,0.7.27,0.93,0.25514701644346155,0.41970596711307695
431,2.5.35,0.93,0.25514701644346155,0.41970596711307695
278,0.7.16,0.93,0.25514701644346155,0.41970596711307695
814,0.3.51,0.93,0.25514701644346155,0.41970596711307695
895,3.0.10,0.93,0.25514701644346155,0.41970596711307695
567,1.1.85,0.93,0.25514701644346155,0.41970596711307695
409,0.9.24,0.93,0.25514701644346155,0.41970596711307695
61,1.5.71,0.93,0.25514701644346155,0.41970596711307695
408,2.2.40,0.93,0.25514701644346155,0.41970596711307695
24,2.2.27,0.93,0.25514701644346155,0.41970596711307695
389,2.4.18,0.93,0.25514701644346155,0.41970596711307695
49,0.9.91,0.93,0.25514701644346155,0.41970596711307695
357,0.5.44,0.93,0.25514701644346155,0.41970596711307695
73,2.2.26,0.93,0.25514701644346155,0.41970596711307695
476,0.0.48,0.93,0.25514701644346155,0.41970596711307695
939,1.8.16,0.93,0.25514701644346155,0.41970596711307695
393,2.4.40,0.93,0.25514701644346155,0.41970596711307695
820,1.7.87,0.93,0.25514701644346155,0.41970596711307695
944,2.2.36,0.93,0.25514701644346155,0.41970596711307695
174,1.0.44,0.93,0.25514701644346155,0.41970596711307695
225,0.2.78,0.93,0.25514701644346155,0.41970596711307695
656,0.0.46,0.93,0.25514701644346155,0.41970596711307695
391,1.1.81,0.93,0.25514701644346155,0.41970596711307695
833,1.6.79,0.93,0.25514701644346155,0.41970596711307695
43,3.0.89,0.93,0.25514701644346155,0.41970596711307695
120,2.4.16,0.93,0.25514701644346155,0.41970596711307695
316,0.6.54,0.93,0.25514701644346155,0.41970596711307695
875,1.1.80,0.93,0.25514701644346155,0.41970596711307695
403,0.6.78,0.93,0.25514701644346155,0.41970596711307695
222,1.1.45,0.93,0.25514701644346155,0.41970596711307695
2,0.0.32,0.93,0.25514701644346155,0.41970596711307695
947,0.1.79,0.93,0.25514701644346155,0.41970596711307695
965,0.5.36,0.93,0.25514701644346155,0.41970596711307695
988,3.2.10,0.93,0.25514701644346155,0.41970596711307695
17,3.1.44,0.93,0.25514701644346155,0.41970596711307695
436,0.3.39,0.93,0.25514701644346155,0.41970596711307695
383,1.4.25,0.93,0.25514701644346155,0.41970596711307695
77,0.6.57,0.93,0.25514701644346155,0.41970596711307695
414,0.4.30,0.93,0.25514701644346155,0.41970596711307695
55,2.6.24,0.93,0.25514701644346155,0.41970596711307695
685,0.1.71,0.93,0.25514701644346155,0.41970596711307695
287,2.4.33,0.93,0.25514701644346155,0.41970596711307695
549,1.4.19,0.93,0.25514701644346155,0.41970596711307695
93,1.1.39,0.93,0.25514701644346155,0.41970596711307695
847,2.1.10,0.93,0.25514701644346155,0.41970596711307695
856,1.1.69,0.93,0.25514701644346155,0.41970596711307695
865,1.5.42,0.93,0.25514701644346155,0.41970596711307695
528,1.0.10,0.93,0.25514701644346155,0.41970596711307695
231,1.7.98,0.93,0.25514701644346155,0.41970596711307695
62,2.5.33,0.93,0.25514701644346155,0.41970596711307695
